ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
1123,Female,42,Returning,Personal,Economy,164,0,0,5,3,4,5,2,4,5,3,5,5,4,3,4,1,Neutral or Dissatisfied
1124,Male,23,Returning,Personal,Economy,158,0,0,5,4,4,4,1,3,4,2,4,4,4,4,4,4,Neutral or Dissatisfied
1125,Male,22,Returning,Personal,Economy,309,6,4,4,3,3,3,1,4,2,4,2,2,5,3,2,5,Neutral or Dissatisfied
1126,Female,32,Returning,Personal,Economy,134,0,0,2,0,2,0,4,1,1,3,2,2,3,1,2,4,Neutral or Dissatisfied
1127,Male,19,Returning,Personal,Economy,158,0,0,4,2,3,2,4,3,4,5,4,4,4,2,4,5,Neutral or Dissatisfied
1128,Female,7,Returning,Personal,Economy,158,0,0,4,4,4,4,1,5,1,2,1,1,5,4,1,5,Neutral or Dissatisfied
1129,Female,36,Returning,Personal,Economy,134,0,0,3,0,3,0,3,1,3,4,3,3,5,3,3,3,Neutral or Dissatisfied
1130,Female,15,Returning,Personal,Economy,354,14,12,2,1,1,1,3,1,4,3,4,4,4,1,4,4,Neutral or Dissatisfied
1131,Male,48,Returning,Personal,Economy,164,26,28,4,1,5,1,4,3,1,2,5,5,4,1,5,5,Neutral or Dissatisfied
1132,Female,24,Returning,Personal,Economy,354,0,0,4,1,4,1,4,5,3,2,3,3,5,1,3,5,Neutral or Dissatisfied
1133,Male,58,Returning,Personal,Economy,113,0,0,4,1,3,1,4,4,1,5,1,1,5,1,1,2,Neutral or Dissatisfied
1134,Female,23,Returning,Personal,Economy,158,0,0,5,4,5,4,1,4,1,2,1,1,5,4,1,4,Neutral or Dissatisfied
1135,Female,36,Returning,Personal,Economy,134,0,0,2,0,4,0,4,4,1,3,1,1,3,3,1,4,Neutral or Dissatisfied
1136,Male,28,Returning,Personal,Economy,89,0,0,4,3,1,3,3,3,2,2,2,2,3,3,2,2,Neutral or Dissatisfied
1137,Male,44,Returning,Personal,Economy,158,0,0,4,4,4,4,2,2,2,5,2,2,5,4,2,1,Neutral or Dissatisfied
1138,Male,70,Returning,Personal,Economy,312,0,0,1,1,4,1,2,3,1,5,1,1,3,1,1,2,Neutral or Dissatisfied
1139,Male,61,Returning,Personal,Economy,134,0,1,0,4,3,4,3,2,5,4,5,5,4,4,5,4,Neutral or Dissatisfied
1140,Female,40,Returning,Personal,Economy,282,10,6,3,2,2,2,3,2,4,1,4,4,3,2,4,4,Neutral or Dissatisfied
1141,Male,17,Returning,Personal,Economy,309,9,1,5,5,1,5,2,3,2,4,2,2,2,5,2,4,Satisfied
1142,Male,36,Returning,Personal,Economy,140,81,75,5,3,3,3,1,2,3,5,5,5,1,3,5,4,Neutral or Dissatisfied
1143,Male,28,Returning,Personal,Economy,229,0,2,5,4,5,4,2,3,2,3,2,2,5,4,2,5,Neutral or Dissatisfied
1144,Male,60,Returning,Personal,Economy,158,0,0,4,3,4,3,1,3,2,2,5,5,4,3,5,4,Neutral or Dissatisfied
1145,Male,27,Returning,Personal,Economy,113,0,0,4,5,3,5,4,4,1,1,1,1,5,5,1,1,Satisfied
1146,Female,64,Returning,Personal,Economy,102,0,0,4,2,4,4,3,1,5,2,4,5,1,2,1,1,Neutral or Dissatisfied
1147,Male,47,Returning,Personal,Economy,164,0,3,4,0,3,0,2,4,5,2,5,5,4,1,5,4,Neutral or Dissatisfied
1148,Male,34,Returning,Personal,Economy,89,0,0,4,2,5,2,4,4,1,3,1,1,5,2,1,4,Neutral or Dissatisfied
1149,Female,63,Returning,Personal,Economy,282,35,28,5,1,3,4,4,4,4,1,4,3,4,1,4,4,Neutral or Dissatisfied
1150,Female,15,Returning,Personal,Economy,89,0,0,5,3,3,3,4,5,1,5,5,5,5,3,5,4,Neutral or Dissatisfied
1151,Male,40,Returning,Personal,Economy,309,0,0,5,1,4,1,3,3,3,3,3,3,4,1,3,5,Neutral or Dissatisfied
1152,Female,41,Returning,Personal,Economy,354,0,0,3,1,2,1,3,2,2,5,2,2,3,1,2,3,Neutral or Dissatisfied
1153,Female,63,Returning,Personal,Economy,309,0,0,5,1,4,4,4,4,5,1,4,2,4,1,4,4,Neutral or Dissatisfied
1154,Male,52,Returning,Personal,Economy,354,0,0,4,3,5,3,1,4,1,3,2,2,4,3,2,4,Neutral or Dissatisfied
1155,Male,53,Returning,Personal,Economy,270,58,53,5,2,4,2,4,5,2,2,2,2,5,2,2,4,Neutral or Dissatisfied
1156,Male,69,Returning,Personal,Economy,113,0,0,3,3,3,3,2,1,3,2,3,3,4,3,3,2,Neutral or Dissatisfied
1157,Male,26,Returning,Personal,Economy,158,8,1,5,3,4,3,1,3,1,2,2,2,5,3,2,4,Neutral or Dissatisfied
1158,Male,25,Returning,Personal,Economy,158,92,96,2,3,1,3,3,1,2,1,2,2,3,3,2,3,Neutral or Dissatisfied
1159,Male,33,Returning,Personal,Economy,247,0,7,2,0,1,0,2,2,3,2,3,3,3,3,3,3,Neutral or Dissatisfied
1160,Female,22,Returning,Personal,Economy,134,16,5,0,2,1,2,4,2,3,4,3,3,5,2,3,2,Neutral or Dissatisfied
1161,Female,35,Returning,Personal,Economy,158,0,13,4,0,5,0,2,4,4,2,4,4,4,2,4,4,Neutral or Dissatisfied
1162,Female,12,Returning,Personal,Economy,113,0,0,3,4,2,4,1,1,2,1,2,2,4,4,2,1,Neutral or Dissatisfied
1163,Male,68,Returning,Personal,Economy,89,0,0,5,0,5,0,3,3,2,3,2,2,4,4,2,5,Neutral or Dissatisfied
1164,Male,56,Returning,Personal,Economy,102,0,2,4,2,4,2,2,5,5,4,5,5,4,2,5,4,Neutral or Dissatisfied
1165,Female,55,Returning,Personal,Economy,354,39,47,5,2,2,2,1,1,5,2,5,3,1,2,1,5,Neutral or Dissatisfied
1166,Female,31,Returning,Personal,Economy,89,1,0,2,0,2,0,3,3,3,4,3,3,3,5,3,3,Satisfied
1167,Female,13,Returning,Personal,Economy,164,291,317,4,2,1,1,3,5,1,5,1,2,5,2,5,5,Neutral or Dissatisfied
1168,Male,31,Returning,Personal,Economy,134,0,1,3,3,4,3,2,4,3,1,2,2,3,3,2,3,Neutral or Dissatisfied
1169,Female,41,Returning,Personal,Economy,158,17,21,4,3,3,3,4,4,5,2,4,4,4,3,4,5,Neutral or Dissatisfied
1170,Female,59,Returning,Personal,Economy,282,14,16,5,4,5,3,3,2,3,4,1,4,2,4,2,2,Neutral or Dissatisfied
1171,Female,70,Returning,Personal,Economy,164,0,9,5,3,5,5,4,1,4,3,3,2,1,3,1,1,Neutral or Dissatisfied
1172,Male,58,Returning,Personal,Economy,282,0,0,5,2,4,2,3,4,2,5,4,4,4,2,4,4,Neutral or Dissatisfied
1173,Female,29,Returning,Personal,Economy,164,0,0,5,2,4,2,4,3,1,2,1,1,5,2,1,4,Neutral or Dissatisfied
1174,Male,12,Returning,Personal,Economy,229,0,5,5,3,4,3,2,5,1,4,3,3,5,3,3,4,Neutral or Dissatisfied
1175,Female,55,Returning,Personal,Economy,312,0,0,5,2,3,4,1,1,4,2,5,2,1,2,1,4,Neutral or Dissatisfied
1176,Female,61,Returning,Personal,Economy,89,0,0,1,1,3,3,3,5,3,1,2,1,5,1,5,2,Neutral or Dissatisfied
1177,Female,38,Returning,Personal,Economy,229,0,0,5,3,5,3,2,4,1,2,1,1,5,3,1,4,Neutral or Dissatisfied
1178,Female,19,Returning,Personal,Economy,482,8,6,2,4,4,4,4,1,5,3,5,5,3,4,5,3,Neutral or Dissatisfied
1179,Male,48,Returning,Personal,Economy,134,10,18,1,1,2,1,2,4,2,2,4,4,1,1,4,1,Neutral or Dissatisfied
1180,Male,28,Returning,Personal,Economy,158,0,0,5,3,4,3,5,3,4,3,4,4,4,3,4,4,Neutral or Dissatisfied
1181,Male,48,Returning,Personal,Economy,113,0,0,5,2,3,2,4,2,1,5,1,1,5,2,1,2,Neutral or Dissatisfied
1182,Male,41,Returning,Personal,Economy,247,0,0,5,5,3,5,5,3,4,3,4,4,5,5,4,4,Satisfied
1183,Male,60,Returning,Personal,Economy,158,0,5,4,0,4,0,3,3,2,4,2,2,4,0,2,5,Satisfied
1184,Female,45,Returning,Personal,Economy,309,26,41,4,5,3,5,2,1,5,5,3,3,1,5,1,1,Satisfied
1185,Male,36,Returning,Personal,Economy,102,4,0,5,1,4,1,3,4,2,3,2,2,5,1,2,5,Neutral or Dissatisfied
1186,Male,69,Returning,Personal,Economy,102,0,0,5,3,5,3,3,4,1,5,1,1,5,3,1,4,Neutral or Dissatisfied
1187,Female,30,Returning,Personal,Economy,134,0,0,5,0,5,0,1,4,1,4,1,1,5,4,1,4,Neutral or Dissatisfied
1188,Male,34,Returning,Personal,Economy,113,0,0,1,1,1,1,3,1,5,3,5,5,3,1,5,4,Neutral or Dissatisfied
1189,Female,13,Returning,Personal,Economy,354,2,7,3,4,2,4,4,1,1,5,1,1,3,4,1,3,Neutral or Dissatisfied
1190,Female,33,Returning,Personal,Economy,113,0,0,5,4,4,4,4,1,5,5,5,5,3,4,5,2,Neutral or Dissatisfied
1191,Male,14,Returning,Personal,Economy,354,0,13,5,5,4,5,1,3,4,4,1,1,5,2,1,4,Neutral or Dissatisfied
1192,Female,27,Returning,Personal,Economy,309,0,0,4,5,1,5,2,2,4,5,4,4,5,1,4,2,Neutral or Dissatisfied
1193,Male,35,Returning,Personal,Economy,482,0,46,4,4,1,4,1,3,5,5,5,5,2,4,5,4,Neutral or Dissatisfied
1194,Female,51,Returning,Personal,Economy,158,0,0,5,3,3,4,2,4,5,3,3,4,4,3,4,1,Neutral or Dissatisfied
1195,Male,15,Returning,Personal,Economy,134,0,0,1,2,3,2,4,3,4,5,4,4,4,2,4,3,Neutral or Dissatisfied
1196,Female,9,Returning,Personal,Economy,354,2,9,5,3,4,3,1,1,4,1,4,4,4,3,4,5,Neutral or Dissatisfied
1197,Female,7,Returning,Personal,Economy,309,58,71,5,2,1,2,3,3,3,2,3,3,3,2,3,4,Neutral or Dissatisfied
1198,Female,7,Returning,Personal,Economy,158,0,12,4,3,3,3,2,4,4,4,4,4,4,3,4,5,Neutral or Dissatisfied
1199,Female,56,Returning,Personal,Economy,270,11,0,0,2,3,5,1,5,5,2,4,2,5,2,5,5,Neutral or Dissatisfied
1200,Male,43,Returning,Personal,Economy,396,7,22,4,2,3,2,3,1,2,3,2,2,3,2,2,3,Neutral or Dissatisfied
1201,Female,35,Returning,Personal,Economy,134,58,59,0,3,3,3,4,4,4,5,4,4,4,3,4,5,Neutral or Dissatisfied
1202,Male,25,Returning,Personal,Economy,113,0,0,3,3,1,3,1,5,3,4,3,3,2,3,3,2,Neutral or Dissatisfied
1203,Female,44,Returning,Personal,Economy,102,0,0,3,2,2,3,2,4,5,2,4,2,4,2,4,3,Neutral or Dissatisfied
1204,Male,18,Returning,Personal,Economy,482,0,7,3,5,2,5,3,3,3,2,3,3,4,3,3,3,Neutral or Dissatisfied
1205,Female,54,Returning,Personal,Economy,312,0,0,4,4,3,5,3,5,5,4,4,5,5,2,5,5,Neutral or Dissatisfied
1206,Male,27,Returning,Personal,Economy,354,16,41,5,3,3,3,3,3,1,2,1,1,4,3,1,4,Neutral or Dissatisfied
1207,Male,42,Returning,Personal,Economy,282,0,0,5,3,5,3,4,4,1,2,1,1,4,3,1,5,Neutral or Dissatisfied
1208,Female,69,Returning,Personal,Economy,134,10,0,4,0,4,4,3,1,3,0,2,4,1,1,1,1,Neutral or Dissatisfied
1209,Female,18,Returning,Personal,Economy,229,12,27,4,3,3,3,4,5,4,4,4,4,5,3,4,5,Neutral or Dissatisfied
1210,Female,53,Returning,Personal,Economy,158,0,0,5,0,3,4,4,2,5,0,5,3,2,0,2,2,Satisfied
1211,Female,35,Returning,Personal,Economy,134,0,0,0,0,5,0,3,3,2,2,2,2,5,4,2,3,Neutral or Dissatisfied
1212,Male,51,Returning,Personal,Economy,164,4,0,5,2,5,2,3,3,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
1213,Male,41,Returning,Personal,Economy,282,108,98,4,5,5,5,4,5,2,5,2,2,4,3,2,4,Neutral or Dissatisfied
1214,Male,54,Returning,Personal,Economy,140,0,0,3,4,1,4,1,3,4,3,4,4,2,4,4,3,Satisfied
1215,Female,31,Returning,Personal,Economy,309,0,0,5,1,5,1,1,4,5,3,5,5,4,1,5,5,Neutral or Dissatisfied
1216,Female,58,Returning,Personal,Economy,113,0,0,2,0,2,3,3,4,3,0,2,1,4,1,4,4,Neutral or Dissatisfied
1217,Female,39,Returning,Personal,Economy,158,0,0,4,3,4,3,5,4,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
1218,Male,10,Returning,Personal,Economy,247,0,0,5,3,3,3,2,4,1,2,1,1,4,3,1,4,Neutral or Dissatisfied
1219,Male,20,Returning,Personal,Economy,134,244,236,0,1,5,5,2,2,5,5,5,1,3,1,5,5,Neutral or Dissatisfied
1220,Female,26,Returning,Personal,Economy,247,2,0,2,3,1,3,4,1,5,4,5,5,3,3,5,3,Neutral or Dissatisfied
1221,Female,14,Returning,Personal,Economy,134,0,0,5,0,1,0,3,3,2,3,2,2,4,4,2,4,Neutral or Dissatisfied
1222,Female,45,Returning,Personal,Economy,482,0,8,1,2,3,1,1,4,2,2,1,2,4,2,4,4,Neutral or Dissatisfied
1223,Male,58,Returning,Personal,Economy,309,0,0,2,4,4,4,3,2,3,3,3,3,3,4,3,4,Neutral or Dissatisfied
1224,Female,51,Returning,Personal,Economy,89,0,0,5,0,3,5,2,2,5,0,4,2,2,3,2,2,Neutral or Dissatisfied
1225,Female,65,Returning,Personal,Economy,229,0,0,4,4,4,5,5,3,5,4,3,2,3,4,3,1,Neutral or Dissatisfied
1226,Female,67,Returning,Personal,Economy,164,17,27,5,2,4,4,4,2,5,2,3,4,2,2,2,1,Neutral or Dissatisfied
1227,Female,41,Returning,Personal,Economy,309,0,0,4,2,5,2,2,5,4,2,4,4,5,2,4,4,Neutral or Dissatisfied
1228,Male,20,Returning,Personal,Economy,229,0,0,5,3,5,3,1,3,3,3,3,3,5,3,3,4,Neutral or Dissatisfied
1229,Female,42,Returning,Personal,Economy,164,0,0,4,2,5,4,2,4,4,2,4,3,4,2,4,4,Neutral or Dissatisfied
1230,Male,34,Returning,Personal,Economy,113,0,0,5,2,2,2,2,2,3,1,3,3,1,2,3,3,Neutral or Dissatisfied
1231,Male,41,Returning,Personal,Economy,102,0,0,4,3,2,3,4,1,3,5,2,2,4,3,2,3,Neutral or Dissatisfied
1232,Female,61,Returning,Personal,Economy,134,0,0,4,0,3,3,4,5,4,0,1,3,5,1,5,1,Neutral or Dissatisfied
1233,Female,56,Returning,Personal,Economy,354,35,35,4,4,5,4,2,1,5,4,4,3,1,2,1,1,Neutral or Dissatisfied
1234,Male,33,Returning,Personal,Economy,134,12,21,5,2,4,2,4,3,4,3,4,4,4,2,4,5,Neutral or Dissatisfied
1235,Male,39,Returning,Personal,Economy,354,3,7,3,3,1,3,2,3,1,4,1,1,2,3,1,2,Neutral or Dissatisfied
1236,Male,23,Returning,Personal,Economy,158,0,0,5,1,3,1,3,3,4,2,4,4,1,1,4,2,Neutral or Dissatisfied
1237,Female,51,Returning,Personal,Economy,354,0,0,4,3,5,4,2,4,5,3,3,3,4,4,4,4,Neutral or Dissatisfied
1238,Male,52,Returning,Personal,Economy,309,123,134,2,3,2,2,2,3,2,1,2,3,1,3,4,1,Neutral or Dissatisfied
1239,Female,22,Returning,Personal,Economy,164,0,0,1,3,1,3,1,3,5,2,5,5,1,3,5,1,Neutral or Dissatisfied
1240,Female,51,Returning,Personal,Economy,354,0,0,3,2,1,5,5,2,5,2,1,4,2,4,2,2,Neutral or Dissatisfied
1241,Male,16,Returning,Personal,Economy,102,4,0,4,5,5,5,4,5,5,4,5,5,4,5,5,5,Satisfied
1242,Male,54,Returning,Personal,Economy,134,0,0,0,3,4,3,5,5,5,2,5,5,5,3,5,4,Neutral or Dissatisfied
1243,Male,9,Returning,Personal,Economy,354,0,0,5,4,3,4,3,4,1,5,1,1,5,4,1,5,Satisfied
1244,Female,56,Returning,Personal,Economy,164,0,0,2,3,3,4,4,3,4,3,3,4,3,3,3,3,Neutral or Dissatisfied
1245,Female,15,Returning,Personal,Economy,158,7,4,5,4,3,4,2,3,5,3,5,5,4,4,5,4,Neutral or Dissatisfied
1246,Male,24,Returning,Personal,Economy,164,0,0,4,3,3,3,4,4,4,4,4,4,5,3,4,4,Neutral or Dissatisfied
1247,Male,48,Returning,Personal,Economy,102,1,0,3,1,4,1,4,4,1,1,1,1,2,1,1,1,Neutral or Dissatisfied
1248,Female,29,Returning,Personal,Economy,89,29,24,4,4,3,4,1,5,2,2,2,2,5,4,2,4,Neutral or Dissatisfied
1249,Male,11,Returning,Personal,Economy,282,10,12,1,2,4,2,3,4,4,1,4,4,4,2,4,4,Neutral or Dissatisfied
1250,Female,40,Returning,Personal,Economy,134,19,13,4,0,2,0,4,4,5,2,5,5,3,2,5,4,Neutral or Dissatisfied
1251,Male,28,Returning,Personal,Economy,113,12,12,1,3,1,3,3,3,2,2,2,2,2,3,2,2,Neutral or Dissatisfied
1252,Male,44,Returning,Personal,Economy,354,0,0,5,2,4,2,2,4,1,5,2,2,1,2,2,2,Neutral or Dissatisfied
1253,Male,69,Returning,Personal,Economy,354,15,9,4,3,5,3,3,5,2,2,2,2,5,2,2,5,Neutral or Dissatisfied
1254,Female,41,Returning,Personal,Economy,354,0,0,5,4,3,4,2,5,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
1255,Female,61,Returning,Personal,Economy,282,0,0,4,1,1,3,5,1,4,1,1,2,1,1,1,1,Neutral or Dissatisfied
1256,Female,17,Returning,Personal,Economy,89,0,0,4,3,5,3,1,3,3,4,5,5,5,3,5,5,Neutral or Dissatisfied
1257,Female,9,Returning,Personal,Economy,164,3,18,2,3,4,3,4,2,1,1,1,1,4,3,1,4,Neutral or Dissatisfied
1258,Male,23,Returning,Personal,Economy,309,0,0,4,2,4,2,5,5,1,4,1,1,5,2,1,5,Neutral or Dissatisfied
1259,Male,47,Returning,Personal,Economy,229,2,6,4,1,3,1,4,4,1,5,1,1,5,1,1,4,Neutral or Dissatisfied
1260,Male,38,Returning,Personal,Economy,164,4,0,5,0,5,0,5,3,5,5,5,5,4,2,5,4,Neutral or Dissatisfied
1261,Male,63,Returning,Personal,Economy,113,0,0,1,2,4,2,4,1,4,5,1,1,4,2,1,4,Neutral or Dissatisfied
1262,Female,49,Returning,Personal,Economy,134,8,3,3,3,1,3,3,4,3,3,4,5,4,3,4,4,Neutral or Dissatisfied
1263,Female,47,Returning,Personal,Economy,282,0,0,4,3,4,1,1,4,4,3,2,5,4,3,4,4,Neutral or Dissatisfied
1264,Male,37,Returning,Personal,Economy,134,1,0,0,0,2,0,3,4,2,2,1,1,4,2,1,3,Neutral or Dissatisfied
1265,Female,52,Returning,Personal,Economy,113,127,123,3,1,3,2,2,4,1,1,3,4,4,1,4,4,Neutral or Dissatisfied
1266,Female,52,Returning,Personal,Economy,354,0,0,5,5,3,4,3,4,5,5,5,5,4,5,4,4,Satisfied
1267,Male,19,Returning,Personal,Economy,89,40,57,5,1,4,1,2,3,4,2,4,4,4,1,4,4,Neutral or Dissatisfied
1268,Female,60,Returning,Personal,Economy,396,0,0,3,2,2,3,4,5,3,2,1,1,5,3,5,5,Neutral or Dissatisfied
1269,Male,32,Returning,Personal,Economy,89,1,11,4,2,4,2,3,3,5,5,1,1,4,2,1,4,Neutral or Dissatisfied
1270,Female,40,Returning,Personal,Economy,354,47,54,3,1,5,1,3,3,5,1,5,5,2,1,5,3,Neutral or Dissatisfied
1271,Male,8,Returning,Personal,Economy,282,5,14,4,4,4,4,3,5,3,4,2,2,5,4,2,4,Neutral or Dissatisfied
1272,Female,51,Returning,Personal,Economy,134,0,0,5,1,4,5,2,1,4,1,4,3,1,1,1,1,Neutral or Dissatisfied
1273,Male,11,Returning,Personal,Economy,229,0,0,5,1,5,1,4,5,2,2,2,2,4,1,2,4,Neutral or Dissatisfied
1274,Male,10,Returning,Personal,Economy,113,0,9,1,1,3,1,3,3,4,3,4,4,3,1,4,3,Neutral or Dissatisfied
1275,Female,38,Returning,Personal,Economy,309,0,0,5,1,4,1,1,4,2,3,2,2,5,1,2,4,Neutral or Dissatisfied
1276,Male,68,Returning,Personal,Economy,89,0,0,4,2,3,2,1,2,4,5,2,2,5,2,2,4,Neutral or Dissatisfied
1277,Male,52,Returning,Personal,Economy,89,16,13,4,3,1,3,5,1,3,2,1,1,5,3,1,3,Neutral or Dissatisfied
1278,Male,14,Returning,Personal,Economy,229,0,0,4,2,3,2,4,3,3,2,3,3,5,2,3,4,Neutral or Dissatisfied
1279,Female,37,Returning,Personal,Economy,247,0,0,5,3,3,3,2,5,3,5,3,3,4,3,3,4,Neutral or Dissatisfied
1280,Female,42,Returning,Personal,Economy,113,28,22,2,3,3,3,4,3,4,3,1,4,3,3,3,3,Neutral or Dissatisfied
1281,Female,16,Returning,Personal,Economy,164,17,16,5,2,5,2,5,4,4,3,5,5,5,2,5,5,Neutral or Dissatisfied
1282,Female,11,Returning,Personal,Economy,247,0,12,1,1,4,1,2,3,2,5,2,2,3,1,2,3,Neutral or Dissatisfied
1283,Male,44,Returning,Personal,Economy,229,1,0,5,2,5,2,3,5,3,3,3,3,5,2,3,4,Neutral or Dissatisfied
1284,Female,40,Returning,Personal,Economy,164,9,11,5,2,2,2,4,4,5,4,5,5,3,2,5,5,Neutral or Dissatisfied
1285,Male,25,Returning,Personal,Economy,134,0,2,4,1,1,1,3,4,2,1,1,1,4,1,1,4,Neutral or Dissatisfied
1286,Male,11,Returning,Personal,Economy,102,0,0,3,1,2,1,1,4,5,5,5,5,5,1,5,3,Neutral or Dissatisfied
1287,Male,37,Returning,Personal,Economy,134,0,0,2,2,1,2,4,4,1,2,1,1,3,2,1,3,Neutral or Dissatisfied
1288,Female,7,Returning,Personal,Economy,309,29,21,3,5,1,5,3,1,4,5,4,4,2,1,4,4,Neutral or Dissatisfied
1289,Male,68,First-time,Personal,Economy,396,0,0,4,1,5,1,3,4,5,4,2,2,5,1,2,5,Neutral or Dissatisfied
1290,Male,45,Returning,Personal,Economy,102,0,0,4,0,2,0,4,5,4,4,4,4,2,3,4,1,Neutral or Dissatisfied
1291,Male,35,Returning,Personal,Economy,158,0,0,4,0,3,0,1,5,4,4,4,4,5,0,4,5,Satisfied
1292,Female,21,Returning,Personal,Economy,102,0,0,4,2,5,2,2,5,2,2,2,2,4,2,2,4,Neutral or Dissatisfied
1293,Male,61,Returning,Personal,Economy,354,0,0,5,4,4,4,4,5,1,4,1,1,4,4,1,5,Neutral or Dissatisfied
1294,Female,40,Returning,Personal,Economy,282,0,0,4,3,5,3,5,5,1,2,1,1,4,3,1,4,Neutral or Dissatisfied
1295,Female,18,Returning,Personal,Economy,134,0,0,4,3,5,3,1,4,2,3,2,2,4,3,2,5,Neutral or Dissatisfied
1296,Female,28,Returning,Personal,Economy,134,0,0,3,2,2,2,3,4,3,5,3,3,3,2,3,3,Neutral or Dissatisfied
1297,Male,59,Returning,Personal,Economy,113,0,0,5,3,1,3,1,2,3,3,3,3,4,3,3,3,Neutral or Dissatisfied
1298,Male,55,Returning,Personal,Economy,89,4,0,5,2,3,2,3,1,3,3,3,3,4,2,3,5,Neutral or Dissatisfied
1299,Female,34,Returning,Personal,Economy,354,0,0,5,4,4,4,3,3,1,5,1,1,5,4,1,4,Neutral or Dissatisfied
1300,Male,20,Returning,Personal,Economy,247,0,0,4,0,3,0,2,5,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
1301,Female,11,Returning,Personal,Economy,134,0,0,4,0,4,0,2,5,3,1,2,2,1,4,2,5,Neutral or Dissatisfied
1302,Female,68,Returning,Personal,Economy,164,0,0,4,2,4,4,4,3,5,2,3,3,3,2,3,3,Neutral or Dissatisfied
1303,Female,53,Returning,Personal,Economy,309,0,0,3,4,4,4,3,4,4,4,4,3,4,2,4,4,Neutral or Dissatisfied
1304,Female,60,Returning,Personal,Economy,164,0,0,4,3,5,5,4,4,5,3,5,5,4,3,4,4,Neutral or Dissatisfied
1305,Female,62,Returning,Business,Business,2622,56,44,4,0,3,4,3,1,5,1,5,5,1,0,1,1,Satisfied
1306,Male,44,Returning,Business,Business,1948,0,0,3,3,3,4,3,4,5,4,4,5,4,3,4,4,Satisfied
1307,Male,53,Returning,Business,Business,2935,3,2,5,5,3,4,5,5,5,5,3,3,5,5,5,5,Satisfied
1308,Female,33,First-time,Business,Business,89,0,0,1,1,4,1,4,4,2,5,2,2,5,1,2,5,Neutral or Dissatisfied
1309,Female,18,Returning,Business,Business,354,15,18,3,5,4,5,3,3,5,3,5,5,4,3,5,4,Satisfied
1310,Male,55,Returning,Business,Business,3611,12,8,5,0,3,5,2,4,4,4,3,4,4,0,4,4,Satisfied
1311,Male,42,Returning,Business,Business,3521,0,0,1,5,5,5,1,5,4,5,4,2,5,1,5,5,Satisfied
1312,Male,55,Returning,Business,Business,2220,1,0,4,0,4,5,3,3,4,3,3,4,3,0,3,3,Satisfied
1313,Male,45,Returning,Business,Business,354,0,9,4,2,5,4,4,5,5,5,4,2,5,4,5,5,Satisfied
1314,Male,34,Returning,Business,Business,247,0,0,0,0,4,5,3,3,5,1,5,4,3,0,3,1,Satisfied
1315,Female,25,First-time,Business,Business,247,0,0,5,5,5,5,3,5,3,3,3,3,5,4,3,5,Satisfied
1316,Female,39,Returning,Business,Business,2204,0,0,1,1,3,4,1,4,4,4,3,3,4,1,4,4,Satisfied
1317,Male,49,Returning,Business,Business,89,21,15,4,0,3,5,1,3,4,3,5,3,3,0,3,3,Satisfied
1318,Female,44,Returning,Business,Business,134,0,0,3,3,3,5,3,5,5,5,4,3,5,3,5,4,Satisfied
1319,Male,53,Returning,Business,Business,2999,0,0,4,4,4,4,4,4,4,4,4,3,4,4,4,4,Satisfied
1320,Male,54,Returning,Business,Business,3561,0,0,1,1,3,5,1,3,4,4,3,5,3,1,3,4,Satisfied
1321,Female,34,First-time,Business,Business,309,33,21,2,2,3,2,1,4,3,3,3,3,4,2,3,4,Neutral or Dissatisfied
1322,Male,33,Returning,Business,Business,2713,0,8,3,3,3,4,3,3,5,3,4,4,5,3,4,5,Satisfied
1323,Male,60,Returning,Business,Business,3795,39,52,2,2,3,5,2,5,4,5,4,4,5,2,5,4,Satisfied
1324,Female,48,Returning,Business,Business,3883,0,0,4,0,4,4,1,3,5,3,4,5,3,0,3,3,Satisfied
1325,Male,39,Returning,Business,Business,3752,12,8,5,5,3,5,5,4,4,4,5,3,4,5,4,5,Satisfied
1326,Male,36,First-time,Business,Business,102,35,28,2,2,3,2,5,3,5,4,5,5,5,2,5,5,Neutral or Dissatisfied
1327,Female,59,Returning,Business,Business,3994,146,142,4,0,3,2,5,4,3,5,3,2,3,0,5,5,Satisfied
1328,Female,47,Returning,Business,Business,134,0,0,3,3,3,4,3,5,5,5,4,4,5,3,5,5,Satisfied
1329,Female,34,Returning,Business,Business,2386,0,0,2,2,3,5,2,5,5,5,5,4,5,2,5,5,Satisfied
1330,Female,41,Returning,Business,Business,134,0,0,4,3,4,4,3,5,5,5,3,3,5,3,5,4,Satisfied
1331,Female,37,Returning,Business,Business,1638,124,111,1,1,5,4,1,5,4,5,3,3,5,1,5,5,Satisfied
1332,Female,47,Returning,Business,Business,2902,0,0,1,1,4,5,1,5,5,5,3,2,5,1,5,5,Satisfied
